"","datetime","fog_total_solids_pct","fog_VS_pct","fog_total_volatile_acids_mgl","fog_chemical_oxygen_demand_mgl","food_total_solids_pct","PS_total_solids_avg_pct","food_VS_pct","food_total_volatile_acids_mgl","food_chemical_oxygen_demand_mgl","PS_volatile_acids_mgl","PS_soluble_chemical_oxygen_demand_mgl","TWAS_total_solids_pct","TWAS_total_volatile_acids_mgl","TWAS_soluble_chemical_oxygen_demand_mgl","PD1_start_time_feed_hrs","PD1_total_hours_of_feed_hrs","PD2_stop_time_feed_hrs","PD1_alkalinity_mgl","PD1_sCOD_mgl","PD1_VS_pct","PD2_COD_mgl","PD2_TS_pct","fog_soluble_chemical_oxygen_demand_mgl","food_soluble_chemical_oxygen_demand_mgl","PS_VS_avg_pct","PS_chemical_oxygen_demand_mgl","PS_total_alkalinity_mgl","comments_digester_1_ac","comments_digester_2_ac","TWAS_VS_pct","TWAS_chemical_oxygen_demand_mgl","TWAS_total_alkalinity_mgl","PD1_stop_time_feed_hrs","PD2_start_time_feed_hrs","PD2_total_hours_of_feed_hrs","PD1_volatile_acids_mgl","PD1_ph_su","PD1_temperature_degf","PD1_gas_generation_cfday","PD1_gas_generation_cfhr","PD1_COD_mgl","PD1_TS_pct","PD2_alkalinity_mgl","PD2_sCOD_mgl","PD2_VS_pct","PD2_volatile_acids_mgl","PD2_ph_su","PD2_temperature_degf","PD2_gas_generation_cfday","PD2_gas_generation_cfhr","fog_feed_volume_gal","fog_loading_rate_lb1000ft3xd","food_feed_volume_gal","food_loading_rate_lb1000ft3xd","PS_feed_volume_gal","PS_loading_rate_lb1000ft3xd","TWAS_feed_volume_gal","TWAS_loading_rate_lb1000ft3xd","PD_target_organic_loading_rate_pct","PD_organic_loading_rate_pct","PD_organic_loading_rate_7dayavg_pct","PD1_volatile_solids_reduction_pct","PD1_va_alk_ratio_mgl","PD1_methane_pct","PD1_co2_pct","PD2_volatile_solids_reduction_pct","PD2_va_alk_ratio_mgl","PD2_methane_pct","PD2_co2_pct","daily_ccr_AD2_Influent","daily_ccr_AD2","daily_ccr_AD1"
"222",2020-06-04,3.2,96.5,NA,NA,16,4.2,92.1,378,NA,1050,NA,5.5,2130,NA,9,6,15,5406,NA,69.6,NA,NA,NA,NA,85.6,65340,1240,NA,NA,85.7,74970,3340,15,9,6,1662,7.08437500000001,100.127291666667,28.7,1.17833333333333,25920,2.2,NA,NA,NA,NA,7.51250000000001,87.5821875,53.51,2.19375,10.87,902.253079856613,0.77,304.994407120379,7.23,698.687365390573,4.34,549.863355996683,50,49.159067013943,37.6270969592806,74.4907211067402,0.307436182019978,NA,NA,NA,NA,NA,NA,80.3611691022965,320.741127348643,1102.17745302714
"223",2020-06-05,2.04,93.1,NA,NA,17.6,5.1,88.7,NA,NA,1630,NA,6,3790,NA,7.5,6,13.5,5160,NA,69.3,25470,1.9,NA,NA,84.9,72270,1340,NA,NA,85.7,81360,3540,13.5,7.5,6,1771,7.12604166666666,100.034375,29.13,1.19416666666667,23940,1.9,4160,NA,73.4,37,7.28020833333333,100.0190625,66.9,2.74375,10.87,554.920705759998,0.77,323.10862435109,7.23,841.468186305252,4.34,599.850933814563,50,37.8567235131779,37.7331219860359,69.5094041047522,0.343217054263566,NA,NA,62.7277615150248,0.00889423076923077,NA,NA,59.6344011142061,452.992339832869,1095.9422005571
"224",2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,6.2,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,8.5,6.2,NA,7.125,100.039583333333,30.01,1.22458333333333,NA,NA,NA,NA,NA,NA,7.30312499999999,99.9145833333333,63.33,2.59416666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,37.7331219860359,NA,NA,NA,NA,NA,NA,NA,NA,58.5963813500348,423.330549756437,1071.95685455811
"225",2020-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,5.5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8.5,5.5,NA,7.08333333333334,100.020416666667,37.79,1.54708333333333,NA,NA,NA,NA,NA,NA,7.26979166666666,99.9059375,59.5,2.4375,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,37.7331219860359,NA,NA,66,34,NA,NA,56,44,61.5211952744962,383.250868658791,1024.53995830438
"226",2020-06-08,7.12,97.4,470,NA,16.4,5.5,91.6,NA,NA,1950,NA,6.9,3100,NA,9.4,5.1,14.5,5200,NA,68.3,23310,2,NA,NA,84.8,73530,1300,NA,NA,85.6,87570,3260,14.5,9.4,5.1,1594,7.05441176470588,100.064852941176,44.06,1.84388888888889,24120,2.1,3720,NA,73.2,51,7.17647058823529,100.250882352941,69.83,2.98944444444445,10.87,2026.2360228096,0.77,310.922094294597,7.23,906.396826930806,4.34,689.023639728186,50,59.4306780480838,43.5505970817372,75.6606261048471,0.306538461538462,NA,NA,69.1450925672141,0.0137096774193548,NA,NA,60.2090909090909,342.103496503497,1089.57622377622
"227",2020-06-09,1.16,91.2,NA,NA,17,4.4,91.5,NA,NA,1060,NA,6.5,1920,NA,8.5,6,14.5,5076,NA,69.9,24570,2.1,NA,NA,84.9,70560,1020,NA,NA,85.5,82800,3420,14.5,8.5,6,1475,7.01250000000001,99.0327083333333,41.26,1.69083333333333,26370,2.1,4148,NA,73.9,36,7.17499999999999,99.05,67.96,2.78791666666667,10.87,309.103490363312,0.77,321.94543992654,7.23,725.972552890806,4.34,648.321969014864,50,31.4683716447154,42.8429013025017,69.1549267945703,0.290583136327817,72,28,62.3921023534301,0.00867888138862102,60,40,70.3386759581881,278.471080139373,1120.17979094077
"228",2020-06-10,1.46,92.8,NA,NA,15.1,3.4,91.3,NA,NA,901,NA,6.4,2220,NA,8.4,6.2,14.6,5142,NA,69.6,24570,2,NA,NA,83.7,50760,920,NA,NA,85.8,82710,4080,14.6,8.4,6.2,1379,7.19375,100.155,38.74,1.58916666666667,25470,2.1,4268,NA,73.5,60,7.29270833333333,100.128229166667,62.75,2.57,10.87,395.869382395119,0.77,285.338246124029,7.23,553.049762023947,4.34,640.587601665213,50,36.3340772890659,42.8497835017972,69.9571326506311,0.268183586153248,70,NA,63.6045419619227,0.014058106841612,61,NA,85.2343532684284,221.334492350487,1042.34770514604
"229",2020-06-11,1.02,86.7,NA,NA,18.5,3.9,90.2,NA,NA,1230,NA,6.3,2020,NA,9.3,6.2,15.5,5030,NA,68.9,24030,2,NA,NA,83.8,60390,1080,NA,NA,85.1,82620,3680,15.5,9.3,6.2,1073,7.38645833333333,100.059375,36.29,1.48875,25290,2.1,4126,NA,73,65,7.34166666666666,100.03875,57.59,2.36041666666667,10.87,258.386816269559,0.77,345.374706271564,7.23,635.138531255416,4.34,625.43384120187,50,32.3848385828783,39.4949378155843,65.2757295167178,0.213320079522863,70,30,57.6226892016366,0.0157537566650509,63,37,82.0732728541521,267.21912072575,989.93370551291
"230",2020-06-12,1.53,89.1,NA,NA,18.7,4.4,91.9,NA,NA,1080,NA,5.5,2200,NA,8.2,6.8,15,5080,NA,68.6,22860,2,NA,NA,85.2,55080,1080,NA,NA,84.7,78930,3200,15,8.2,6.8,845,7.40625,100.046354166667,33.56,1.37291666666667,21780,2,4096,NA,73.5,40,7.3125,100.009895833333,51.43,2.10541666666667,10.87,398.309088747711,0.77,355.68813685436,7.23,728.537826929289,4.34,543.447214153081,50,37.2163783464898,39.3668687822466,69.4302004127694,0.166338582677165,69,31,61.1903622490954,0.009765625,62,36,61.5377622377622,268.086713286713,914.327972027972
"231",2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,6.3,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,8.2,6.3,NA,7.39479166666666,100.030520833333,36.57,1.49916666666667,NA,NA,NA,NA,NA,NA,7.309375,99.9983333333333,60.41,2.47791666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,39.3668687822466,NA,NA,71,29,NA,NA,67,33,57.2505219206681,316.254001391788,848.111343075852
"232",2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,11,6,NA,7.36770833333332,100.076458333333,38.85,1.5975,NA,NA,NA,NA,NA,NA,7.38645833333332,100.09125,64.87,2.665,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,39.3668687822466,NA,NA,70,30,NA,NA,65,35,60.3111111111111,362.479166666667,787.434722222222
"233",2020-06-15,1.47,90,NA,NA,12.1,4.9,89.4,NA,NA,2770,NA,5.9,3580,NA,9.5,6,15.5,4908,3,69.5,23400,2,NA,NA,86.3,91800,1200,NA,NA,85.3,73890,3360,15.5,9.5,6,353,7.32916666666666,100.047604166667,41.95,1.71875,23130,2,3972,NA,73.1,41,7.39791666666667,100.065208333333,68.5,2.79916666666667,10.87,386.554671195045,0.77,223.890234770901,7.23,821.801085343546,4.34,587.100310114459,50,30.2298276197346,33.5266986965768,68.1892485171174,0.0719233903830481,73,27,62.0637795358985,0.0103222557905337,67,33,65.143949930459,492.267732962448,786.577885952712
"234",2020-06-16,2.05,94.9,NA,NA,16.6,3.6,91.3,NA,NA,1070,NA,5.6,1430,NA,11,6.25,17.25,5082,NA,69.1,23310,1.9,NA,NA,85.9,54270,1060,NA,NA,85.7,72990,3040,17.25,11,6.25,288,7.38437499999999,100.064895833333,37.11,1.52375,23310,2,4154,NA,73.3,36,7.33958333333333,100.016875,59.88,2.45666666666667,10.87,568.422362113682,0.77,313.683105010521,7.23,600.973745197432,4.34,559.860871560259,50,43.1782348431908,35.8686713362719,73.6250477115635,0.0566706021251476,73,27,67.6208959035974,0.00866634569090034,70,30,74.3938761308281,226.372999304106,775.275574112735
"235",2020-06-17,1.04,87.3,987,NA,20.5,3.5,91.6,NA,NA,823,NA,6.4,1570,NA,8.5,4.5,13,5062,NA,68.8,23760,1.9,NA,NA,86.6,53370,1060,NA,NA,86.2,83160,3600,13,8.5,4.5,171,7.39062499999998,100.115208333333,33.02,1.35625,24660,1.9,4158,NA,73.3,48,7.25729166666666,100.2153125,63.11,2.5875,10.87,265.276430137117,0.77,388.652617868247,7.23,589.041334139638,4.34,643.574024050599,50,34.6627964789906,35.5344151742568,69.7163229150719,0.033781114184117,71,29,62.2977320430781,0.0115440115440115,68,32,84.7595552466991,368.805420430855,534.863794301598
"236",2020-06-18,1.86,94.1,417,NA,22.3,4.4,90.8,NA,NA,902,NA,6.2,2260,NA,8.5,6.5,15,4818,NA,69.4,21060,2.1,NA,NA,87,66510,1100,NA,NA,85.9,77850,398,15,8.5,6.5,155,7.29166666666667,100.066666666667,30.85,0.925,21960,2.2,3812,NA,73.5,43,7.25833333333333,100.020833333333,68.85,1.8225,10.87,511.391669543341,0.77,419.085827438673,7.23,743.92947116019,4.34,621.292513284636,50,40.5313284473845,37.163713147158,73.2508393705908,0.0321710253217103,72,28,67.2875117331281,0.0112801678908709,71,29,92.4634655532359,429.336812804454,400.784272790536
"237",2020-06-19,NA,NA,661,NA,NA,NA,NA,NA,NA,972,NA,NA,4780,NA,9,6.1,15.1,4920,NA,NA,21690,NA,NA,NA,NA,57330,1040,NA,NA,NA,90180,3940,15.1,9,6.1,93,7.40937499999999,100.006875,26.05,1.06416666666667,23400,NA,3820,NA,NA,29,7.33333333333333,99.9778125,65.3,2.67416666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,37.1505468473251,NA,0.0189024390243902,71,29,NA,0.00759162303664921,70,30,70.3796940194715,328.015994436718,303.035465924896
"238",2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,5.9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,9.1,5.9,NA,7.40833333333333,100.008020833333,26.82,1.09708333333333,NA,NA,NA,NA,NA,NA,7.37916666666666,100.002708333333,66.57,2.7275,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,37.1505468473251,NA,NA,73,27,NA,NA,71,29,81.0466573816156,270.373259052925,408.031337047354
"239",2020-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,9,5.5,NA,7.42812499999998,100.065208333333,27.27,1.11375,NA,NA,NA,NA,NA,NA,7.31562499999999,99.9791666666667,60.14,2.45833333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,37.1505468473251,NA,NA,72,28,NA,NA,68,32,83.4958158995816,406.696652719665,362.896792189679
"240",2020-06-22,1.25,87.9,940,NA,21.9,3.9,82.2,NA,NA,872,NA,6.2,3290,NA,10.5,6.8,17.3,4834,NA,69.7,21600,1.9,NA,NA,85.3,63180,1160,NA,NA,86.1,81270,2060,17.3,10.5,6.8,82,7.43645833333332,99.7561458333333,19.55,0.800833333333333,20340,1.9,4190,NA,71.3,41,7.28020833333333,99.9977083333334,50.03,2.04958333333333,10.87,321.033216156883,0.77,372.587426581138,7.23,646.507359380513,4.34,622.739061627557,50,35.3371176046054,38.4273693435428,60.5946392589479,0.0169631774927596,72,28,57.4428250034435,0.00978520286396181,67,33,59.9586255259467,418.333800841515,308.262973352034
"241",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,5.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,9.4,5.6,NA,7.46145833333333,99.9103125,24.05,0.984583333333333,NA,NA,NA,NA,NA,NA,7.26145833333334,99.9952083333333,60.17,2.46375,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,36.8437475103268,NA,NA,70,30,NA,NA,70,30,65.6084840055633,486.710013908206,353.43949930459
"242",2020-06-24,4.36,97.5,NA,NA,19.8,3.8,84.2,NA,NA,819,NA,6.4,2720,NA,9.2,5.8,15,4782,NA,69.6,19800,1.8,NA,NA,84.7,56700,760,NA,NA,86.2,74970,3260,15,9.2,5.8,57,7.45520833333333,98.4465625,20.48,0.83625,20970,1.8,4010,NA,73.9,38,7.30104166666667,100.019375,62.88,2.57625,10.87,1242.05888681038,0.77,345.055968902559,7.23,625.499319716872,4.34,643.574024050599,50,55.5675867578216,43.8120109366038,69.2226169507717,0.0119196988707654,71,29,61.9372673277655,0.00947630922693267,72,28,71.0535465924896,515.621696801113,325.170375521558
"243",2020-06-25,3.37,97,NA,NA,15.9,3.6,85,NA,NA,1720,NA,6.6,1700,NA,9.1,6.1,15.2,4684,NA,70.5,20610,1.8,NA,NA,84.1,56520,860,NA,NA,86,86310,3120,15.2,9.1,6.1,93,7.46770833333333,100.027708333333,13.57,0.553333333333333,19170,1.8,4076,NA,73.8,41,7.359375,100.0028125,56.05,2.29666666666667,10.87,955.108514489405,0.77,279.723087149289,7.23,588.380581735786,4.34,662.145838259716,50,49.6842543766292,46.8629862463521,67.4885312820414,0.0198548249359522,72,28,61.6800830784107,0.0100588812561335,71,29,51.1858037578288,451.308281141267,246.39248434238
"244",2020-06-26,3.6,97,NA,NA,19.4,4.1,84,379,NA,1840,NA,7,2130,NA,7.8,10.7,19.5,4578,NA,69.1,21240,1.8,NA,NA,83.5,66330,960,NA,NA,85.7,98460,3600,18.5,7.8,11.7,49,7.45104166666666,100.007708333333,50.87,2.07916666666667,19080,1.7,4322,NA,73.8,48,7.29791666666665,99.1842708333334,45.95,1.88458333333333,10.87,1020.29396206583,0.77,337.282088655924,7.23,665.319368996058,4.34,699.826089450323,50,49.8609955572185,47.6124885740687,68.1995863667363,0.0107033639143731,69,31,59.943936071427,0.011105969458584,73,27,66.1593597773139,378.184411969381,466.689631176061
"245",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,6.4,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,8.8,6.4,NA,7.43020833333334,100.009791666667,65.3,2.67833333333333,NA,NA,NA,NA,NA,NA,7.16666666666667,99.6240625,24.13,0.989583333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,47.6124885740687,NA,NA,70,30,NA,NA,71,29,65.553235908142,361.181628392484,567.156576200418
"246",2020-06-28,0.93,88.5,NA,NA,13.6,4.2,91.4,NA,NA,2830,NA,7.1,3360,NA,9.5,6,15.5,4622,NA,68.8,20880,1.8,NA,NA,84,61380,1420,NA,NA,85.1,91530,3620,15.5,9.5,6,57,7.44062499999999,100.075833333333,65.79,2.70208333333333,20070,1.7,3990,NA,73.8,39,7.153125,100.143125,24.73,1.01916666666667,10.87,240.479079461135,0.77,257.274869589384,7.23,685.627788467385,4.34,704.854011513219,50,26.3607946892184,43.3621497970986,67.7760634780692,0.0123323236694072,72,28,58.8376823640062,0.00977443609022556,72,28,76.0299234516354,409.048712595685,547.055671537926
"247",2020-06-29,3.04,96.4,NA,NA,14.2,5.5,91.4,NA,NA,2400,NA,6.7,2020,NA,7.5,7,14.5,4628,NA,69.2,21060,1.8,NA,NA,85.5,77040,1800,NA,NA,85.1,84420,4480,14.5,7.5,7,44,7.415625,100.056041666667,73.84,3.02708333333333,18360,1.7,3922,NA,74.3,39,7.19166666666668,100.12875,28.98,1.18833333333333,10.87,856.252197443199,0.77,268.625231483033,7.23,913.878876209716,4.34,665.143926357544,50,41.6020316069469,44.6151325975669,73.9216141001855,0.00950734658599827,71,29,66.4431628682601,0.00994390617032126,73,27,73.009046624913,523.104384133612,465.469728601253
"248",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,8,6.5,NA,7.403125,100.070208333333,65.66,2.69083333333333,NA,NA,NA,NA,NA,NA,7.28645833333333,99.98375,25.8,1.05541666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,44.6151325975669,NA,NA,71,29,NA,NA,73,27,60.3583855254001,411.887961029923,493.221294363257
"249",2020-07-01,1.12,89.4,NA,NA,18.6,4.8,83.8,NA,NA,1920,NA,6.6,2460,NA,7.6,7.9,15.5,4516,NA,68.5,19800,1.7,NA,NA,86,60480,960,NA,NA,85,90990,3660,15.5,7.6,7.9,49,7.35208333333333,99.9982291666666,68.77,2.81791666666667,16380,1.5,4088,NA,73.1,37,7.30208333333333,100.063854166667,21.06,0.860416666666667,10.87,292.554392421901,0.77,322.603611896303,7.23,802.231153852995,4.34,654.446468047394,50,29.6914483240622,39.439904910815,64.7464098945796,0.0108503100088574,73,27,55.9456873219297,0.00905088062622309,73,27,50.0701388888889,501.146527777778,421.597222222222
"250",2020-07-02,2.15,93.7,NA,NA,19,6.3,87.5,NA,NA,1780,NA,6.7,2140,NA,8.3,6.4,14.7,4584,NA,67.5,21240,1.7,NA,NA,86.9,106470,1020,NA,NA,85,91800,3320,14.7,8.3,6.4,33,7.27083333333333,99.9891666666666,65.3,2.67833333333333,15930,1.5,4020,NA,73,32,7.23437500000001,100.0459375,17.17,0.70625,10.87,588.612027857882,0.77,344.091477902844,7.23,1063.947407461,4.34,664.362323623869,50,35.0506901974816,36.5131920749855,72.4135677406705,0.00719895287958115,72,28,64.0884441507494,0.00796019900497512,73,27,54.9812108559499,637.576896311761,307.538622129436
"251",2020-07-03,1.22,93.8,NA,NA,18.7,3.8,87.9,NA,NA,1440,NA,7.8,2350,NA,8,6.7,14.7,4424,NA,68.6,23850,1.7,NA,NA,85,30330,780,NA,NA,84.8,109530,4100,14.7,8,6.7,48,7.228125,100.016666666667,60.93,2.50041666666667,17190,1.4,4002,NA,73.1,43,7.27500000000001,100.066979166667,17.73,0.729583333333333,10.87,334.359564269661,0.77,340.206607502701,7.23,627.714783659199,4.34,771.616883824007,50,32.5264899265482,33.0462909488514,69.855306194562,0.0108499095840868,74,26,62.5042965093836,0.0107446276861569,70,30,49.3451388888889,476.346527777778,410.886111111111
"252",2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,9,5.5,NA,7.20937500000001,100.173125,52.24,2.14083333333333,NA,NA,NA,NA,NA,NA,7.33958333333333,100.337291666667,17.42,0.71375,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,33.0462909488514,NA,NA,72,28,NA,NA,69,31,53.3229166666667,356.835416666667,436.256944444444
"253",2020-07-05,1.33,91,NA,NA,14.4,2.5,89,NA,NA,1910,NA,6.9,3470,NA,8,5.5,13.5,4380,NA,67.7,19260,1.7,NA,NA,79,39060,820,NA,NA,83.4,85140,4220,13.5,8,5.5,65,7.25520833333334,100.119791666667,42.92,1.76208333333333,16650,1.4,3978,NA,71.7,40,7.31666666666666,100.2978125,13.31,0.547083333333333,10.87,353.625939945097,0.77,265.255722153555,7.23,383.819411060965,4.34,671.315088239845,50,36.9698737903027,35.1681067690683,64.7406035704985,0.0148401826484018,70,30,57.3792146890789,0.0100553041729512,70,30,55.9310584958217,339.960306406685,431.41713091922
"254",2020-07-06,1.4,91.2,NA,NA,18.9,5.6,84.1,NA,NA,2560,NA,6.4,2260,NA,8.75,5.75,14.5,4382,NA,66.8,17730,1.6,NA,NA,84.6,74250,1340,NA,NA,83.5,85680,3920,14.5,8.75,5.75,32,7.27083333333334,100.114166666667,25.83,1.05,13860,1.3,3916,NA,72,29,7.24687499999999,100.1878125,21.9,0.892083333333333,10.87,373.055936645377,0.77,328.980428999574,7.23,920.700173084774,4.34,623.415672949246,50,31.2550664195721,33.0987137315934,66.8369459199641,0.00730260155180283,70,30,57.61710624844,0.00740551583248212,73,27,58.4197359277276,295.984711605281,446.829047949965
"255",2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,9.5,6,NA,7.32708333333333,100.1446875,31.07,1.275,NA,NA,NA,NA,NA,NA,7.17916666666668,100.282083333333,40.75,1.67166666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,33.0987137315934,NA,NA,70,30,NA,NA,72,28,58.9554317548747,348.345403899721,452.718662952646
"256",2020-07-08,0.56,80.7,NA,NA,14.8,2.1,90,NA,NA,NA,NA,6.5,NA,NA,8,7.2,15.2,4156,NA,67.4,19890,2.7,NA,NA,79,24840,760,NA,NA,84.6,101520,3580,15.2,8,7.2,48,7.30104166666668,98.9655208333333,51.89,2.12583333333333,15390,1.3,4006,NA,45.4,32,7.22500000000001,100.052291666667,42.23,1.72708333333333,10.87,132.042167049482,0.77,275.687126957346,7.23,322.408305291211,4.34,641.497527235761,50,29.7257839289362,33.1055808525682,59.3677109388907,0.0115495668912416,73,27,83.6584892821806,0.00798801797304044,74,26,52.7145847871598,516.718073970691,480.736217725052
"257",2020-07-09,0.53,73.9,NA,NA,14.2,7.1,90.7,NA,NA,NA,NA,7.1,NA,NA,8.5,6,14.5,4230,NA,66,18540,1.6,NA,NA,86.9,81990,1080,NA,NA,85.1,87300,3860,14.5,8.5,6,41,7.34999999999999,100.186145833333,42.39,1.74333333333333,12510,1.1,4034,NA,72.9,33,7.29687499999999,100.079895833333,34.41,1.41458333333333,10.87,114.438297858627,0.77,266.56792664673,7.23,1199.05184015446,4.34,704.854011513219,50,16.6748746474087,29.4304177425536,63.437139561707,0.00969267139479905,71,29,49.3320441225802,0.00818046603867129,72,28,52.4437456324249,525.023060796646,446.856743535989
"258",2020-07-10,1.34,88.2,NA,NA,14.7,3.3,91,NA,NA,NA,NA,6.1,NA,NA,7.7,6.5,14.2,4238,NA,66.3,19080,1.6,NA,NA,83.7,50220,920,NA,NA,85.5,80460,2080,14.2,7.7,6.5,40,7.16875,100.116145833333,42.81,1.75291666666667,13230,1.1,4020,NA,71.7,34,7.26562499999999,100.051145833333,36.83,1.5075,10.87,345.32217293424,0.77,276.866869167299,7.23,536.783592552654,4.34,608.425232460104,50,35.2036773201165,29.9658552212673,70.8623056822711,0.00943841434638981,70,30,62.476419208659,0.00845771144278607,73,27,53.1897150799166,594.575399583044,458.990965948575
"259",2020-07-11,3.91,94.2,NA,NA,14.6,3.6,91.2,NA,NA,NA,NA,6.2,NA,NA,8.8,5.7,14.5,4200,NA,64.1,20070,1.6,NA,NA,82.9,65610,1000,NA,NA,84.9,85950,3100,14.5,8.8,5.7,27,7.21770833333334,100.1934375,14.95,0.614583333333333,10710,1,3906,NA,71.7,28,7.17395833333334,100.105729166667,34.94,1.43375,10.87,1076.16469844219,0.77,275.587780244929,7.23,579.985139428023,4.34,614.05977157003,50,53.0974100360078,33.8211143570574,76.3414164802821,0.00642857142857143,72,28,66.4294946956449,0.00716845878136201,73,27,56.9129526462396,553.987465181058,511.969359331476
"260",2020-07-12,3.59,94.1,NA,NA,14.9,2.6,91.1,NA,NA,NA,NA,7.1,NA,NA,8,6.5,14.5,4058,NA,60.5,19170,1.6,NA,NA,82.1,44550,880,NA,NA,85.1,96210,3940,14.5,8,6.5,28,7.29999999999999,100.134375,41.29,1.69375,10440,1,3442,NA,72.1,28,7.19270833333335,100.173645833333,43.1,1.77,10.87,987.040910570212,0.77,280.942154099574,7.23,414.835906253537,4.34,704.854011513219,50,53.1053906459104,36.5103671663253,79.3114843604075,0.00689995071463775,70,30,65.0938368341613,0.00813480534572923,72,28,59.2731707317073,636.571428571429,519.396515679442
"261",2020-07-13,3.46,93.6,NA,NA,15.3,4.8,91.9,NA,NA,2060,NA,6.4,2590,NA,7.45,6.55,14,4070,NA,62,18540,1.6,NA,NA,84.8,76950,1100,NA,NA,85,90090,3680,14,7.45,6.55,80,7.20208333333334,100.04375,51.1,2.095,10170,1,3826,NA,72.6,33,7.27083333333333,100.0215625,47.17,1.935,10.87,946.243761107654,0.77,291.017566517204,7.23,791.037230775976,4.34,634.614756894442,50,46.4626963453245,39.0449721539507,79.4732398121677,0.0196560196560197,70,30,66.6651601093761,0.00862519602718244,71,29,42.2859135285914,665.204323570432,571.917015341702
"262",2020-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.5,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,9,6.5,63.1,7.171875,100.0221875,51.09,2.09416666666667,NA,NA,NA,NA,NA,23,7.28749999999999,99.9811458333333,33.1,1.35916666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,39.0449721539507,NA,NA,70,30,NA,NA,72,28,34.5827538247566,731.139777468706,570.993045897079
"263",2020-07-15,40.7,99.7,NA,NA,17,4.6,91.5,NA,NA,1360,NA,6.9,1670,NA,8.2,10.8,19,3910,NA,62.1,19890,1.6,NA,NA,92.8,50130,800,NA,NA,85.5,92520,3380,19,8.2,10.8,45,7.07500000000001,97.2211458333334,54.18,2.22583333333333,9630,0.8,3738,NA,NA,37,7.08333333333332,97.039375,31.66,1.305,10.87,11856.0671143503,0.77,321.94543992654,7.23,829.594076930151,4.34,688.218705569625,50,88.9176975817289,48.9102910960828,86.4749840224792,0.0115089514066496,70,30,NA,0.00989834135901552,72,28,34.7097457627119,664.896186440678,608.74081920904
